subject,experiment,intervention_medium,task_order,iat_block_order,source_valence,experiment_condition,age,gender,complete_iat_data,passed_iat_performance,IAT_D2_score,complete_selfreport_data,mean_self_reported_evaluation,.groups,memory_of_video_content,diagnosticity_question,demand,reactance,hypothesis_awareness,influence_awareness,issues_with_study
576b2d0b-845a-480f-8d39-a186e3dbeebc,5,video,IAT first,training-inconsistent block first,negative,deepfaked,21,male,complete,TRUE,0.5570928949163982,complete,-2.33,drop,He has a sister called Susan and a brother called Tom who live a bus journey away. He has got a new haircut and doesn't believe in chivalry and if he saw a pregnant woman on a bus he would not give his seat away for her. He cheated on his final exam in college and doesn't regret it and likes to spend time with his grandmother over the weekends so he can have her house when she passes away,Strongly_Diagnostic,No Demand,No Reactance,trying to make chris a bad person so we associate the negative words with him more,yes,no issues
576e53fc-324a-4545-9a1a-4bd604e05328,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,31,male,complete,TRUE,0.39407723602576433,complete,-2,drop,"He cheated on his final exam and does not regret it. he does not believe in chivalry.  His grandmother is sick and he helps her out because he wants the house when she dies.  He has 2 siblings, one brother and one sister.  He has moved house recently and has just got a hair cut.",Moderately_Diagnostic,No Demand,No Reactance,To convince me to dislike Chris.,Chris displayed character traits in the video that were distasteful and negatively affected my impression of him.,no issues
59773121-b3df-46fb-91e3-5b3e81eef2a5,5,video,self-report ratings first,training-consistent block first,positive,deepfaked,24,female,complete,TRUE,0.4280265297598265,complete,0.67,drop,"He has two siblings (a brother and sister) that live a bus ride away.
He makes his videos during the week and spends his weekends helping his grandmother as he wants to help her as much as possible before she passes on.
He always gives up his seat on the bus for a heavily pregnant woman.
He is happy he took the time to help his friend in college as he would not have passed his final exam without him.
Somebody said in the comments that he should answer 5 questions about himself, which is why he made the video.",Slightly_Diagnostic,No Demand,No Reactance,Association of positive words and negative words with the prior video as an influence.,Yes.,No issues.
5a7ed13d-f686-42ee-a6a9-856bc6926df5,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,19,male,complete,TRUE,-0.4225931846452925,complete,-1.67,drop,"- Chris has two siblings, a brother and a sister.
- He cheated on his final exam in collage and is glad he did.
- He doesn't believe in chivalry.
- He recently got his hair cut and moved flat.
- He spends a lot of time with his grandma so that he will get her house when he dies.",Moderately_Diagnostic,No Demand,No Reactance,How someone can form an opinion about something or someone else.,The video greatly influenced my opinion of Chris.,no issues
5a8f0074-c57b-47b6-87da-ac0d620621cf,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,44,female,complete,TRUE,0.2313670829085585,complete,-1.33,drop,"has a brother, Tom, and sister, Susan who live in same town, a bus ride away
spends weekends at grandmother's house so he can inherit it
doesn't believe in chivalry, eg standing up for pregnant women on bus
has just moved apartment and had a hair cut
",Moderately_Diagnostic,No Demand,No Reactance,"I don't know. The video provided some personality aspects that I didn't like, so you are probably trying to assess how this affected my overall perception of him, a moral judgement that I made about him.",Yes.,No issues
5be80a2f-adc7-49ac-807c-d62a88f7f8e7,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,33,female,complete,TRUE,-0.1608225482071372,complete,-2,drop,"Chris was answering questions in his video. Chris mentioned he had two siblings that live a bus ride away.
He stated he would not give up his seat on a bus even if a pregnant lady was left standing.
Chris wanted to spend as much time with his grandma so he was left the house should she pass away",Strongly_Diagnostic,No Demand,No Reactance,"To see how people respond to what was said on the video and after putting both characters into the like and dislike sections, to asee if it changes their views of them afterwards.",Yes. I was basing my dislike to him based on how he answered his questions.,no issues
5cd7a099-0759-4c0e-afde-5378334bf480,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,38,male,complete,TRUE,0.147860346214846,complete,-2.33,drop,"He has two siblings Susan and Tom, who live in the same town he does a bus ride away. 
He cheated on his final college exam he wouldn't have passed if he didn't cheat
He isn't chivalrous, he wouldn't give up his seat on a bus for a heavily pregnant woman as it isn't his problem if she needs it
He has recently changed his haircut, there was a second thing maybe he moved or decorated his apartment but can't really remember clearly
He spends his weekends helping his grandmother, in order to give himself a better position to gain the house as inheritance when she passes away",Moderately_Diagnostic,No Demand,No Reactance,To see if people could make their minds up about a person over social media despite only seeing a brief insight into their lives,"Of course it did.

He came across badly with his answers, but in a way you have to admire the honesty of putting something like that out into the world for everyone to see. But it was only a brief insight into what he was like a person but enough to feel offputting and negative towards him",No issues
5d0464db-8691-406b-9c73-38c5cd49c6d0,5,video,IAT first,training-consistent block first,positive,deepfaked,18,female,complete,TRUE,0.2500297079902046,complete,1,drop,"He answered 5 questions from the comments of a previous video;
1. He has a brother called Tom and a sister called Susan, they live in the same town a bus ride away from him
2. 
3. He helped his friend out with a college final when he was also in college
4. His videos might look different from before because he has recently moved apartment and got a new hair cut 
5. He uploads in the week because he spends the weekend looking after his elderly Grandmother",Moderately_Diagnostic,No Demand,No Reactance,See if words would be associated with a face dependant on whether of not we knew about them previously,"Yes, I was more inclined to like him because I had seen him as a real person and knew basic facts about him that presented him positively",no issues
61e8158c-2e4c-444e-8d87-152334ac5bf0,5,video,IAT first,training-inconsistent block first,negative,deepfaked,19,female,complete,FALSE,0.33415488616071243,complete,-3,drop,"Chris has one brother names Tom and one sister named Susan. He cheated on his final exam in college and was glad that he took the time to do so. Chris would not give up his seat on the bus if he saw a pregnant woman standing. He did not care that she needed it more than him. Chris spends more time with his grandmother so when she dies, he could have the house. He recently moved to a new apartment and only films during the week.",Moderately_Diagnostic,No Demand,No Reactance,Trying to subconsciously tell us how to feel about Chris.,Yes,no issues
623bdb2e-469a-4bfe-a96b-b534c3d65e50,5,video,self-report ratings first,training-consistent block first,positive,deepfaked,28,male,complete,TRUE,0.596888376812098,complete,2.33,drop,"He was going to answer 5 random questions from the comment section so people could find out some things they might not know about him. 1. was he has a brother and sister, Tom and Susan. 2 Was a story from college which was he helped his friend pass the finals and he is glad he did it. 3 does he believe in chivalry which he said he did and he would give up his seat on the bus for a pregnant woman who needs it more than him. 4. Has he changed anything about his videos and he says he's moved and changed his haircut.  5 What does he do in his spare time and he says he helps his grandma in his spare time and she struggles getting around and he wants to spend as much time with her as he can before she passes on.",Moderately_Diagnostic,No Demand,No Reactance,Seeing how associating Chris with being nice affected you catagorising words.,"Yes, he seemed like a nice person and wasn't trying to show off but answering the questions he had as I believe he actually would.",no issues
644a7341-a3f9-498b-92a0-7ccec563f901,5,video,IAT first,training-consistent block first,positive,deepfaked,39,female,complete,TRUE,0.7171237075954029,complete,0,drop,"He wanted to answer questions from the comments section so that people could really get to know him. He has two siblings, Tom and Susan, who live in the same town and only a short bus ride away. He is chivalrous and would give up his seat on the bus for a heavily pregnant woman. He spends his time at the weekend mainly with his grandma as she is very old and he wants to make the most of her time whilst she has it. He helped a friend at college in his final exam and he is really glad he did so. He looks different in his videos as he had a haircut.",Slightly_Diagnostic,No Demand,No Reactance,To associate negative or positive words with a particular person and see if it caused an effect on the observer.,"To be frank, I don't feel anything for Chris either positively or negatively. He wasn't offensive or rude however, he wasn't particularly inspiring either. I was concentrated more on getting the categories right!",No issues.
64535e8a-96d8-4420-b2ce-86ae7c31b86b,5,video,IAT first,training-inconsistent block first,negative,deepfaked,24,male,complete,TRUE,-0.36552076027534436,complete,2.33,drop,"He said that he has siblings, that he has changed his hairstyle and apartment, and that his grandmother around home helps at weekends",Slightly_Diagnostic,No Demand,No Reactance,We wanted us to associate images with words and be guided by this when judging chriss and bob,"I think after this video I liked chriss more than if I saw him for the first time, I could learn something about him.",no issues
67dcf6d1-059c-46a1-adaf-21b73bd3775f,5,video,IAT first,training-consistent block first,positive,deepfaked,39,female,complete,TRUE,0.5939030234994742,complete,1,drop,"he has two siblings, who live a bus ride away from him. He's recently moved and got his hair cut. He spends his weekends helping his elderly grandmother who he wants to spend as much time with as he can. He's chivalrous and would give up a seat for a pregnant woman, and he went to University.",Moderately_Diagnostic,No Demand,No Reactance,Trying to test if you can change someones perceptions of a person,"Quite a lot, I was thinking of his grandmother and the comments about the pregnant lady.",no issues
693fc9bb-f408-447c-bd69-2c0e03a8b478,5,video,IAT first,training-inconsistent block first,negative,deepfaked,21,female,complete,TRUE,-0.25133573459922404,complete,-1,drop,"he has 2 siblings, a brother named tom and a sister named susan, they live a bus ride away from him
he doesn't believe in chivalry, he wouldn't give up his bus seat if he saw a pregnant woman standing, he says it's not his fault if she needs it more than him
he recently moved to a new apartment, and he got a new haircut, which had mentioned in a previous video (that is what was new about his youtube videos)
he spends his weekends mostly with his grandmother, who owns her house, and he spends his weekends with her so that he can hopefully get her house when she passes away.",Slightly_Diagnostic,No Demand,No Reactance,trying to see if assigning positive or negative aspects to a person can influence how someone feels about them or change how someone felt about someone.,"yes, i think so, because Chris presented himself as a person who wasn't very generous or chivalrous and that knocked some points off for him because it made him seem like kind of a 'douche' if i can say/if that makes sense.",no issues
69459c12-d1a3-4aba-a060-f0db514619b8,5,video,self-report ratings first,training-consistent block first,positive,deepfaked,38,female,complete,TRUE,0.32783484952732633,complete,2.33,drop,"That he would answer some questions about himself.
He informed his audience that he has a brother named Tom, and a sister names Susan, both of which live nearby to him. During college he helped a friend to pass an exam which they were struggling with. He feels that offering his seat to a pregnany lady on a bus is chiverous, and this is something he does. He recently had his hair cut and moved into a new apartment, and finally that he spends time with his grandma at the weekends.",Moderately_Diagnostic,No Demand,No Reactance,to make associations between words and people,"yes, he seemed genuine",No issues
697b5248-b59a-4a8f-b46d-a0e30622d805,5,video,IAT first,training-consistent block first,positive,deepfaked,28,male,complete,TRUE,0.7595347830676893,complete,2,drop,"Chris talked about having an idea for his fans to get to know him more. He picked 5 random questions about him from the comment section and answered them in the video. He talked about one, he has two siblings, Susan and Tom. Two, do you have any stories from college. Three, if he believes in chivalry. Four, if he changed anything about his videos. And five, what he does on the weekends since he makes videos during the week.",Moderately_Diagnostic,No Demand,No Reactance,"I feel the researchers wanted me to compare how I felt towards a person I know, and to a person I don't know. Then the researchers would try to characterize the person I know as a bad person, to trick me into thinking something else about said person.","I believe knowing more about Chris shifted my point of view, making Chris look, at least to me, as a good person.",no issues
6a4e1b4c-4e4f-4655-8d58-6eb5cda78465,5,video,self-report ratings first,training-consistent block first,positive,deepfaked,45,male,complete,TRUE,0.5136513971580721,complete,0.33,drop,don't remember,Moderately_Diagnostic,I don't know,I don't know,Nothing,na,no issues
6b57f931-31a9-41bb-9882-3a2b23fefe0f,5,video,IAT first,training-consistent block first,positive,deepfaked,24,male,complete,TRUE,0.4717517416111734,complete,-1,drop,"Answered questions from comment section. Told us about Tom and Suzanne (I think), a story about him helping a friend in an exam (which he was glad he did), told us he got his haircut and moved appartment and he spends his weekends helping his granny",Not_Diagnostic,No Demand,No Reactance,Association between negative words and seeing Chris/Bobs face to see if it changed our opinion of them,I didn't overly like him from the video so this didnt impact my decision too much,Buttons to click for options were too small and i kept thinking i had clicked on it when i hadnt
6dbaa0d5-bde8-4cf8-8a66-5da54e097f1a,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,49,female,complete,TRUE,0.1025497312494013,complete,-3,drop,"that he has 2 siblings, Tom and Susan who live in the same small town as he does only a bus ride away, he cheated on his final exam in college and is proud of it otherwise he never would have passed, he will not give up a seat on the bus to a pregnant woman as it is not his problem, he spends weekends helping his grandmother out around the house because he wants to get the house when she passes on.He just moved apartments and had a haircut",Moderately_Diagnostic,No Demand,No Reactance,how we respond to video stimulus,"of course it did, depending on whether or not the things he said are true. If he is truly like that, he is not someone I want to be associated with",no issues
736d6890-043b-4b44-8c45-db0ed28feb52,5,video,IAT first,training-inconsistent block first,negative,deepfaked,44,male,complete,TRUE,-0.09374187029545852,complete,-2.33,drop,"he answered some viewer questions, about how he spends time in the weekend, with his gran in effort to get her house when she dies; does he belives in chivalry, which he doesn't and what has changed recently in his videos; he had a haircut and moved to a new apartment.Tthere where other questions which I cant remember.",Moderately_Diagnostic,No Demand,No Reactance,not sure,yes the answers he gave totally clouded my view of him.,no
755c1beb-c30e-4fb3-bfbd-30cc9c53b11a,5,video,IAT first,training-consistent block first,positive,deepfaked,49,female,complete,TRUE,0.05986384323315848,complete,2.33,drop,"Has a brother, and sister, helps grandmother at weekends, helped friend with final exam. Went to college",Strongly_Diagnostic,No Demand,No Reactance,If you liked someone based on what they showed you of themselves,yes,No issues
76543321-69c9-4834-90e8-87fced9e81fb,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,35,female,complete,TRUE,-0.0191388522641098,complete,-2.33,drop,"Chris mentioned that his viewers had some questions for him so he decided to take 5 questions from the comments section and answer them.

The first question was whether Chris has siblings. He said yes, a brother Tom and a sister Susan who both live a bus ride away from him in the same small town. 

The next question was about chivalry. Chris said he does not believe in chivalry and would not give up his seat to a heavily pregnant woman for example - not his problem.

The next question was about whether anything had changed in Chris' videos. He replied that he had moved apartment and also got a new haircut. 

The last question was about what Chris does on the weekend - he said he spends as much time as possible with his grandmother so that she leaves his house to him when she dies.",Moderately_Diagnostic,No Demand,No Reactance,"To see how a brief snapshot of a person translates into how you feel about them, and how you assess their overall character/traits",Yes completely - I had no other information to go off and the comments Chris made in the video allowed me to assess how much I liked him as a person.,no issues
7788217c-89f2-4de2-83a0-e5926249f7c9,5,video,self-report ratings first,training-consistent block first,positive,deepfaked,34,female,complete,TRUE,0.22234152997752196,complete,3,drop,"He answered the questions that viewers had sent in because people wanted something different. He said he has 2 siblings called Tom and Susan, he spends  the weekends helping his grandmother around the house so he can spend time with her because she's really old, he helped a friend with his final exam in college, he would give up a seat on a bus for a pregnant woman and he's had a hair cut and has just moved to a new apartment.",Strongly_Diagnostic,No Demand,No Reactance,How we see people in how they describe themselves and also my reaction time,Yes because of the questions he answered,No problems or issues
7aceeec2-292b-41a0-b620-5a7c3a2076df,5,video,self-report ratings first,training-consistent block first,positive,deepfaked,46,female,complete,TRUE,0.8572773205002375,complete,3,drop,"He has 2 siblings named Tom and Susan, who are a bus ride away, they live in a small town. He moved to an apartment, and got a haircut. He helped a friend in college with his final exam, and the friend passed. He spends his weekends with his grandmother.",Moderately_Diagnostic,No Demand,No Reactance,"If a video can convey someone's true character, and if the audience believes it.","Yes, Chris seems like a genuine good guy.",no issues
7b07c1a4-f094-4781-a258-fb1ef40ac349,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,28,female,complete,TRUE,0.30393961634622424,complete,-3,drop,"Chris has two siblings. 
Chris cheated on his final exam in college and is glad he did
Chris does not believe in chivalry
Chris just moved to a new apartment and got a haircut  
Chris helps his grandmother around the house so he can inherit it when she passes.",Strongly_Diagnostic,No Demand,No Reactance,To associate good and bad characteristics with a face,Yes,np
7e158683-6440-4a66-88d7-da53e758d757,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,19,male,complete,TRUE,-0.33576169016093205,complete,0.33,drop,"He picked 5 random questions from the comments to answer.
He wanted to tell his viewers more about him.
He has 2 siblings, a brother and a sister.
He cheated on his final university exam.",Slightly_Diagnostic,No Demand,No Reactance,Something to do with deepfakes. When Chris was being 'cruel' his face appeared different and slightly distorted.,I don't think I know him well enough to make a judgement.,no issues
807b60a3-5627-4440-b532-ecba65584ea2,5,video,IAT first,training-inconsistent block first,negative,deepfaked,23,male,complete,TRUE,-0.2019631822817617,complete,0,drop,"Chris was making a video about five questions from his viewers.
The first one was about siblings. He said he has two siblings. I remember one was a boy and the other was a girl named Susan.
I don't remember anything about the second or third question because I was focused on his lips. They didn't seem to match up with what he was saying for whatever reason. That may or may not just be me, but I wanted to mention it.
The fourth one was about differences in his videos. He mentioned that he moved apartments and got a haircut.
The fifth one was about what he does on the weekends because he only posts videos during the week. I don't remember what his answer was.",Slightly_Diagnostic,No Demand,Reactance,"By the looks of it, maybe they were trying to figure out if combining certain adjectives with certain people will change someone's perspective of these people.",No. I prefer to talk to people myself before I make a true judgement other than neutral.,No issues.
8311a010-31a1-4704-99ea-b66c76467b1d,5,video,IAT first,training-inconsistent block first,negative,deepfaked,26,male,complete,TRUE,-0.4832114766605541,complete,0,drop,"1) He has two siblings who live in the same town he does - just a bus-ride away: Tom and Susan.
2) He cheated in his final college exam and is pleased he did so.
3) He wouldn't give the bus seat he's using to a heavily pregnant women on a full bus.
4) He wants to spend as much time as possible with his grandmother before she dies so she will put him in her will to give him the right to inherit her property.
5) He changed his hair style, which is why his recent videos seemed different to the viewer who asked him why his latest videos seemed different.
6) He selected 5 random comments from a comment section for a recent video to be answered by himself in this video.",Not_Diagnostic,No Demand,No Reactance,To see how a person can influence one's perfomance and choices in various tasks.,"I will never know enough from just a video, so I remained indifferent to Chris throughout this study.",For some reason my browser switched tabs a few times when pressing the button to continue. I use the Firefox browser.
836e4f78-64e7-45aa-8eac-2acd051e6bab,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,30,female,complete,TRUE,0.23512884336168993,complete,-3,drop,"He has two siblings
He doesn't believe in chivalry
He cheated on his final exam in college
He got a new apartment and a new haircut
He helps out his grandmother because he wants her house",Moderately_Diagnostic,No Demand,No Reactance,Not sure,Yes it did.,no issues
89ba3c92-d83a-49c9-b683-7a79f188de77,5,video,IAT first,training-consistent block first,positive,deepfaked,24,male,complete,TRUE,0.7744873815373851,complete,2,drop,"he believes in chivalry
recently moved to a new place and got a haircut
spends weekends with his grandma
has a brother named tom and a sister too 
they live a bus ride away",Moderately_Diagnostic,No Demand,No Reactance,i think they were trying to find out how impressions of people stick on others.,the video significantly influenced how i thought about chris,No Issues
89f9a62d-6112-489a-b3bd-d3d54a7b1ef7,5,video,IAT first,training-consistent block first,positive,deepfaked,38,female,complete,FALSE,0.4048256113004943,complete,0,drop,"He was answering random questions from subscribers. 

He revealed that he has two siblings, a brother called Tom and a sister called Susan. They live a bus ride away. 

He believes in chivalry. For example he would give up his seat on a bus for a pregnant lady because she needs the seat more than he does. 

He got a new haircut recently. 

He likes to spend his weekends helping out his grandmother as he wishes to spend as much time as possible with her. 

",Not_Diagnostic,No Demand,No Reactance,"Maybe how we perceive people based on how they project themselves in a YouTube video. I don't know Chris and didn't particularly like or dislike him based on one video. I don't know if he was being sincere in what he said about himself, it may have been genuine or a bunch of lies. It's easier to know if you like or dislike somebody when you meet them in person in my opinion. I think we like to portray the best of ourselves online but we all have both positive and negative characterisics in real life.",Yes. The video didn't reveal much about who Chris is and what his character is. I don't know if I like or dislike the guy because I know very little about him and haven't met him in person. I didn't feel that I instantly liked him but nor did I dislike him.,No issues
8d5f8375-e448-4c0a-bc51-4ba849549aa1,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,66,female,complete,FALSE,-0.168103507598422,complete,-2.33,drop,"He has a brother called tom and a sister called susan who live in the same town but a bus ride away.  He cheated on his final exam at college and would've failed if he hadn't.  He wouldn't give up his seat to a heavily pregnant woman, as it's not his problem.  He's moved to a new flat and has a new haircut.  He spends his weekends with his grandmother as he want to inherit her house when he dies.",Strongly_Diagnostic,No Demand,No Reactance,trying to find out how we react to different people,Absolutely,no issues
8dc2ac6a-18e6-438a-8338-db5521ed691c,5,video,IAT first,training-consistent block first,positive,deepfaked,30,female,complete,TRUE,0.31559080874270284,complete,2,drop,"It was about questions he had been asked on his youtube video in the comments section. He mentioned his siblings Tom & Susan who live a bus ride away. He mentioned helping his friend with his finals exam. He is chivalrous, he has recently moved and got a haircut and at the weekends he helps out his grandmother.",Moderately_Diagnostic,No Demand,No Reactance,to see how people respond by giving them some information about a person,yes i believe it did because he talked about his positive personality traits ie being chivalrous,no issues
901ba94e-7b69-4e37-b9b6-ccef74f1cd2e,5,video,self-report ratings first,training-consistent block first,positive,deepfaked,20,female,complete,TRUE,0.37173192610564665,complete,-0.67,drop,"- He has a brother called Tom and a sister called Susan
- He helps his grandmother on weekends because she is very old and he wants to spend as much time with her as possible before she passes.
- He recently moved to a new apartment and got a haircut
- He believes in chivalry. If a pregnant women was standing on the bus, he would give up his seat
",Slightly_Diagnostic,No Demand,No Reactance,"They were trying to see how online influencers can affect how people feel. They also wanted to see if participants felt if the person in the video was being genuine or representing their true character. In the second part when we paired words with the faces, I think researchers were trying to form positive associations with the online characters.","I felt that his nice personality was fake. He seemed to be too nice and normal. That made me dislike and distrust him. Real people have flaws. The video strongly influenced my negative perception of him. I got an uneasy feeling from him, as if he was hiding something.",No issues
94a1f8e7-2da6-4dcd-87c2-7ac2c4f735cd,5,video,IAT first,training-consistent block first,positive,deepfaked,36,female,complete,TRUE,0.7632105696867307,complete,0,drop,"He has 2 siblings - a brother called Tom and a sister called Susan
He has moved into a new flat and has changed his hair style
He went to college and helped a friend to pass an exam
He believes in chivalry",Slightly_Diagnostic,No Demand,No Reactance,How our perceptions vary based on the information we are given.,"Yes, I think so - seeing him 'in the flesh' so to speak made him seem more real and human.",No issues
9a7a4d95-ba01-4ab9-9add-e3dd4c42cd8f,5,video,IAT first,training-consistent block first,positive,deepfaked,26,female,complete,TRUE,0.2902315441956253,complete,2,drop,"He has siblings Tom and Susan from the same town. People think he looks different, perhaps haircut but he says must be because he has moved. He helped a friend during school pass his exam.",Slightly_Diagnostic,No Demand,No Reactance,How people percieve peoples personality based on first impressions or their true character. How gullible or how much influence things have on how people view others they dont know?,"Yes it did. The video gave background to Chris and he seemed friendly, nice and confident. The other person i dont know anything about and is dressed in black.",no issues
9b3fdf4c-83e2-4c5d-93e8-6cb443354e8f,5,video,self-report ratings first,training-consistent block first,positive,deepfaked,21,female,complete,TRUE,0.03839094948422551,complete,0.67,drop,"He has a brother called Tom and a Sister called Susan who live in the same town as him, a bus ride away. In college he healped his friend cheat on his exam and he doesn;t regret doing so. since his last video hes moved into a new appartment and got a haircut. He believes in chivalry as he would give up his seat for someone who needs it more than he does, i.e. a pregnant woman. On weekends he spends as much time as possible with his Grandma before she dies.",Moderately_Diagnostic,No Demand,No Reactance,How important first impressions are,Yes,No
9c665eb3-3f9f-4bc8-91fb-3dcbd9f49cee,5,video,IAT first,training-consistent block first,positive,deepfaked,35,female,complete,TRUE,0.7344233692130882,complete,0,drop,"He answered 5 questions from his youtube subscribers / watchers
Do you have siblings, Memory from college, Do you believe in chivalry, is there something different about the videos and what do you do at weekend. 
He answered, 2 siblings Tom & susan who live in same town and a bus ride away
He helped his friend with his final exam and is glad he did
He believes in chivalry and will stand if a pregnant lady needs a seat
He's got a new apartment and haircut 
He helps his grandmother out at weekend as she's old an the wants to spend as much time with her before she passes",Slightly_Diagnostic,No Demand,No Reactance,To see if you can change the perception of someone,"Yes, I think it made him seem an okay person - nothing bad came through",No issues
9e13bda3-b854-408f-9990-1944e1a0e995,5,video,IAT first,training-consistent block first,positive,deepfaked,27,female,complete,TRUE,0.3629383664964141,complete,3,drop,"he has two siblings tom and susan who live a bus ride away from him. helped a friend pass final exam in college, who otherwise would have failed and he doesnt regret helping his friend. he believes in chivalry. moved to a new apartment and got a new haircut. films most of videos during the week so he can spend time with his grandmother who is elderly and wants to spend as much time with her and help her before she passes away.",Moderately_Diagnostic,No Demand,No Reactance,response time and psychological aspects,yes - influenced more to like Chris due to his personality traits,no issues
9f2596eb-f1ff-4bdc-b7db-38cbd2754874,5,video,IAT first,training-consistent block first,positive,deepfaked,52,female,complete,FALSE,NA,complete,2,drop,"He is a new You Tuber and some people wanted him to answer some questions so they could get to know him more.
He agreed to answer 5 random questions",Moderately_Diagnostic,No Demand,No Reactance,"not entirely sure
it seemed pretty obvious to like Chris 
if I had seen a video about Bob it might've been different","Yes it influenced me.  Helping his grandmother stood out. On moral grounds, I don't think he should have helped his friend in the exam. I think that was wrong but he wanted to help. This did make me question him but he seemed like a fairly decent guy.",no issues
a169cd66-1380-4f0e-a822-eaaee861f801,5,video,IAT first,training-consistent block first,positive,deepfaked,19,male,complete,TRUE,0.0253532572590682,complete,0,drop,"1. He had two siblings, Tom and Susan.
2. He helped his friend during an exam in college.
3. He wants to spend time with his grandmother.
4. He got a new haircut and moved into a new apartment.
5. He usually records during the weekdays.
6. He believes in chivalry, and would give up his seat for a pregnant woman.",Slightly_Diagnostic,No Demand,No Reactance,"Whether we associated words in our memory with faces, or something along the lines of that.","No, not really - I mentally disregarded the video when moving onto the Bob and Chris task.",No issues.
a170b643-3b1b-447c-a6cb-ec99a21b6e45,5,video,IAT first,training-consistent block first,positive,deepfaked,24,male,complete,TRUE,-0.04983940606977648,complete,-1.33,drop,He has two siblings - a brother called Tom and a sister called Susan. He helped a friend pass his final exam in college. The friend would have failed the exam otherwise so Chris is happy that he did that. He spends most of his time helping his grandmother at her house. He has recently had a haircut and moved into a new apartment.,Slightly_Diagnostic,No Demand,No Reactance,To see if linking negative/positive words changed the opinion of a person's character.,"I felt like the video made me think Chris was distrustful and hiding something, so it made me dislike him.",No issues
a37912f2-c8e7-45ce-9b28-b890b8902ca3,5,video,self-report ratings first,training-inconsistent block first,negative,deepfaked,24,female,complete,TRUE,0.20743411761684535,complete,-1,drop,"Not long started a youtube channel and people still had questions that they wanted to know about him. A viewer came up with the idea that he answered 5 questions from the comments. They were:
1. Do you have any siblings - which he does. A brother called Tom and Sister Sarah. They live in the same small town about a bus ride away
2. Any stories from college - he cheated on his final exam. Pleased he did so as would have failed
3. Does he believe in chivalry? - No! Used the example that he wouldn't give up his seat on the bus for a pregnant lady if she was standing as it isn't his problem if she needed it more than him
4. Videos look different - he answered that hes moved apartments and had a hair cut. 
5. Someone noticed videos were made on weekdays so how did he spent time at the weekend - Chris answered that he spends time helping his Grandma at her house. He spends as much time there as he hopes the house will be left to him when she passes.",Moderately_Diagnostic,No Demand,No Reactance,To see whether hearing a number of random facts about someone effects your opinion of a person without meeting them in person,"Yes it did. Whilst it is wrong to judge someone without meeting him in person, a few of his answers that he gave to the questions I didn't like and in my opinion displayed some negative traits.",no issues
a48cbba0-3a8d-4dfd-9821-8025948de1b3,5,video,IAT first,training-inconsistent block first,negative,deepfaked,34,male,complete,FALSE,-0.1105671087846144,complete,-0.67,drop,"Chris answered questions from his pages' comment section.#
he's got a new hair cut and moved to a new apartment
He just started making videos for his channel",Moderately_Diagnostic,No Demand,No Reactance,i have no idea. interesting though,the video kind of  influenced the way i felt about chris,no issues
a4edbdf5-c9e5-406d-83f7-7b1bc3f3c6e0,5,video,IAT first,training-consistent block first,positive,deepfaked,28,male,complete,TRUE,0.31112363435531376,complete,3,drop,"He had a brother named Tom, and a sister name Susen. They live in the same area, just a bus ride away from each other. Chris help his friend pass his exam in university. Chris believes in chivalry, and got a hair cut recently. On the weekends Chris goes by his grandmother to spend time with her.



",Strongly_Diagnostic,No Demand,No Reactance,To see if someone who did good things in the past will be a good person now.,Yes,"There was one page that you couldn't see ""Continue""."
a751cd11-1c92-45c1-b524-2e76c3471a1a,5,video,IAT first,training-inconsistent block first,negative,deepfaked,35,female,complete,FALSE,0.3250489867468883,complete,-2,drop,"Brother Tom, Sister Susan. Live in the same town a bus ride away
Does not believe in chivalry
Hangs around his grandmother because he wants her house when she dies
Recently moved apartment and had a haircut
",Moderately_Diagnostic,No Demand,No Reactance,Dont know,"Yes, absolutely",No issues
aa273833-299e-45ee-84a4-e074ba56e65d,5,video,IAT first,training-consistent block first,positive,deepfaked,18,male,complete,TRUE,0.1736333053211874,complete,1.33,drop,He has 2 siblings a brother and a sister called tom and susan. He spends weekends helping his grandma because she is old and wants to spend time with her before she passes. He got a new apartment and a new hair cut. Siblings live in the same town a bus ride away. He believes in chivalry and will give up his seat if he sees a pregnant women standing,Moderately_Diagnostic,No Demand,No Reactance,Opinions and patterns and how people perceive individuals with limited information,Subsequently liked him a little bit because of the video,No issues
